################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2024-10-19 11:15:44 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2024-10-18 07:52:52", "642b86dca8fea592290c1b48ce8ee965364e42578a3d39b8e160e4e2d1aa09ad", "5fd3b6b70702ea3992b9ef12e12345c9", "33c346b845d4b19b23e2574602431a81272d3274", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "50.00", "2eabe9054cad5152567f0699947a2c5b", "49152:dQRfgM9TyyP6pqJPHyP3NHvuS9/Sbv8COAmH7XGbN1:eR4MtJlJPHcNPusSrMAmHTG", "T1F8D54AA2E405B2CFD48F2B789467CDA7595D02B84B2049C7AC6875BBBE73CC117B6C24"
"2024-10-18 07:43:03", "e77d8b0d6bbdbd1e14ad10db5c26afb9306da503332de76dd19fb39a0ccd8ccb", "e26ae55df4be457d8ecce0e06a3241ce", "d7e392366da037311b319e46bbc9d444fd5e0fb5", "zbetcheckin", "e26ae55df4be457d8ecce0e06a3241ce", "7z", "application/x-7z-compressed", "n/a", "n/a", "39.06", "n/a", "49152:tKAubZusgjefYmxViJ+UZWjXGSW/DJfbCpfaedfjGNmRVxMVx:JuYsgw0BAjXQ/DJDCpfaedfjGNmR07", "T15FB533918E1243EADE684E907E3FBA4A039EACCD162C3233D77C572D8C2F16A4575994"
"2024-10-18 07:42:57", "7e3c29f65636212adf864d41327d17ca89ac0f0ef1ad6135ab32ca8dfea8609a", "1f3eaa8c1210d2cd71e3335c5bcf4890", "58be04ffe095f242e9680e838930149485fd68d9", "zbetcheckin", "1f3eaa8c1210d2cd71e3335c5bcf4890", "exe", "application/x-dosexec", "n/a", "n/a", "28.77", "72c4e339b7af8ab1ed2eb3821c98713a", "196608:Qug2qUzCsXDjDyfndJolpPgToa10/OFOnJzDdUOb:a2qaCEDAJ83a10WsZd7", "T12356338456D11DAAFC77A13E89618952DAB278B60771C79F06B402273E336A4D93EF03"
"2024-10-18 07:42:51", "25561278e4dc6a19e0a48659df90ea5cd3ccd0816b28b38e31101b70ccb0c539", "ee9cae6e6efa930b7a11cb4071452ac3", "7e1056c265ec1e9a958eee7c4bc26965bc9bcb11", "zbetcheckin", "ee9cae6e6efa930b7a11cb4071452ac3", "exe", "application/x-dosexec", "n/a", "n/a", "21.92", "72c4e339b7af8ab1ed2eb3821c98713a", "196608:zh0sKYu/PaQVBlibzg2qUZCsXDjDyfndJolpPgToa10/+jNsFOnJDDwclq:rQVBl802q0CEDAJ83a10K6stwc", "T1D3A6338656D109B2F87AB37E54204966CB7278631774D7AF03B8812B6F23294DD3AF13"
"2024-10-18 07:42:44", "887bb1904ec85803e0f36de870ecc9d9979d586e94f42c562a407e734d5bcd1a", "274d2df86ae0722100ae223360160b50", "0a0d3e93a81cd2364a1ba44752624762aa00f8b4", "zbetcheckin", "274d2df86ae0722100ae223360160b50", "exe", "application/x-dosexec", "n/a", "n/a", "47.83", "72c4e339b7af8ab1ed2eb3821c98713a", "196608:oOg2qUzCsXDjDyfndJolpPgToa10/OFOnJ9DeUd:q2qaCEDAJ83a10WsLe", "T1C856338856D11DAAFC77A13E89618952D6B27CB60771C79F06B402273E336A4D93EF03"
"2024-10-18 07:42:39", "235bbd09d818592d1d2dd6e3490a0b1dd60cc7fe6e81a526e8474af81543331e", "d942b8a239f9e76f5813ce43cf3ec8eb", "4c5acf1c8cf14efd2cec081cb89ae9f9931c3e3c", "zbetcheckin", "d942b8a239f9e76f5813ce43cf3ec8eb", "exe", "application/x-dosexec", "n/a", "n/a", "50.68", "f34d5f2d4577ed6d9ceec516c1f5a744", "768:rBLh8xTPNvHw7fcIz5w0I2TEM50r0BHnRx67Ib8vd99FBWO/thj7cn:V+xT9HCc1r0BHnIIgZW4tpIn", "T1EC530854B3EB9726E7BE6FB908B45240463FB7975913E61E0CC8008E05367919B90FB7"
"2024-10-18 07:42:34", "dacf9d108e0dcafa8a9e1050d1ce3eccc77eeee7fd1639eeaa63ab65b1afc84e", "283289b81c63b1ccc58bc3a81bbb2f2b", "f6cc69a076170db984932c5911baf72e9698ad6b", "zbetcheckin", "283289b81c63b1ccc58bc3a81bbb2f2b", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "83.56", "4328f7206db519cd4e82283211d98e83", "98304:zbz3vL4xUxDZEaQFPbhJEs7sKLP2g3fvv8Cf:HbvL4KyBhJEWDWCf", "T1201633B906945CCBCFFA9FB66FD4D0C6F2F3BA9B4E984653B758645F0A5E2004632024"
"2024-10-18 07:42:30", "07b702e023cc57f4cf63f292fb58bfcbf03952036c968d3f8ce4ef11b0aa1e8b", "83f1f44a72f81ef57b5656a0dd8fe13e", "210cba457cd5b73888f26e542cb6e535fee93bb6", "zbetcheckin", "83f1f44a72f81ef57b5656a0dd8fe13e", "exe", "application/x-dosexec", "n/a", "n/a", "50.68", "72c4e339b7af8ab1ed2eb3821c98713a", "196608:Fjg2qUzCsXDjDyfndJolpPgToa10/OFOnJtDkUIh:S2qaCEDAJ83a10WsLkt", "T15366338456D11DEAFC7BA13E89718952D6B23CB61771C79F06A402673E336A4D83AF03"
"2024-10-18 07:42:26", "2eb2e70b013a1cf44eb95fb0354f8d77bd29a0f1b260c246a1816b509bb827b2", "fe8606e8ec0f1788ea9bb64f3ca50b4f", "97ef92e404b63ab4130aabe20e6ae039dc6ba7ce", "zbetcheckin", "fe8606e8ec0f1788ea9bb64f3ca50b4f", "exe", "application/x-dosexec", "n/a", "n/a", "24.66", "b1c5b1beabd90d9fdabd1df0779ea832", "12288:HLMEalqxXblqoRX5qbfphLxaOOlnSbuBKp7hTCCvqJeoREjGiYwi2yZwjdiV/mF5:rqaXNabfphLxaXShTqJpREdJdyZwjdic", "T10BF4CF05E7E904F8E0B7E97899524902EB7B7D4E03719A8F13AC452B3F677909D3A321"
"2024-10-18 07:42:22", "6b6f1c31472028614451faab285caf52cce401b3a4d5bd3a915fe29d28a7c846", "5d648f41c6436ac7b702b551adc803d4", "ca46c1a1a8f5b8e12aa8d4890102dd8779abb933", "zbetcheckin", "5d648f41c6436ac7b702b551adc803d4", "7z", "application/x-7z-compressed", "n/a", "n/a", "45.31", "n/a", "3072:PqAoG8U58wOhHbqJb4gB2p1sbuDaNVpmJEsXpHdOZfOsHVkVPhz4:PC+5vUbqJuvOu+/8JhXDOtOz3M", "T1CDC312BC3F9CE114DE9084CDB0031A8C1EECDE50AE16185D8AADE596232D76CFA959D3"
"2024-10-18 07:42:17", "c7cde264e530da1964483407504f1c1974360eb8b8d702d06f4e5c1634f4b94b", "fee0878354bdbfe4a2b4418539376406", "3672bcfcfb899819af61c85854094bbc5ac4fad9", "zbetcheckin", "fee0878354bdbfe4a2b4418539376406", "exe", "application/x-dosexec", "n/a", "n/a", "41.10", "72c4e339b7af8ab1ed2eb3821c98713a", "196608:VWg2qUzCsXDjDyfndJolpPgToa10/OFOnJlD0UP3:z2qaCEDAJ83a10Ws70S", "T1FE5633C856D10DAAFC77A13E89618956DAB278B60771C79F06B402173E336A4D93EF03"
"2024-10-18 07:37:00", "01cf0a47ab01d55fdea021a5119ee23d600ed9a75ca4a820a9529e8aed5956b9", "bb2d3acfc631aa1fc7f2ed30131bc692", "1ff772a6d1d2df7378a713c8f5e4c7ffd717f9f9", "zbetcheckin", "bb2d3acfc631aa1fc7f2ed30131bc692", "7z", "application/x-7z-compressed", "Metasploit", "n/a", "21.67", "n/a", "6144:DzLdXSgGx0ufzSh5ya66cyc/gCYBuRI/uf0JPmVnc+V8TK7dN9hy:DlGx0Y+5yaSr/XCuiNwtl7zy", "T14F7423D2762C76F83858B92477619FC0AE02E99C3F951835E599E27C2013FAE1C2F15E"
"2024-10-18 07:36:51", "deb073e0199c835d2fa53d56efd3ad4a035f89f2bd3a7778831d9b50895ff24f", "13aa8571246558ec560e4fc30aaba26e", "8e391bf885ffe49a4fa6f815ac5e6fb7c676ffd8", "zbetcheckin", "13aa8571246558ec560e4fc30aaba26e", "exe", "application/x-dosexec", "n/a", "n/a", "20.55", "1af6c885af093afc55142c2f1761dbe8", "196608:SVPcHZoFdQmRJ8dA6lmCy1ArqkVpKCX+PrF4ZIeghe3Hqb7:8PcHZedQuslmrAZYCuPJOIegyE", "T17B76335423905CEDF86E4236C8A61A0FE6E0F451A760C2FF136C966A0F97BE06C3B754"
"2024-10-18 07:36:46", "8c412f0e45ae2531e572075680337abb0c2e7e6e0be14f1cbc0a01102796bf7e", "78ae1bc29bdb7e50d7f8c9bd4343ab89", "27021dd1dc46a3c43cab13eb1896fb492bee4936", "zbetcheckin", "78ae1bc29bdb7e50d7f8c9bd4343ab89", "7z", "application/x-7z-compressed", "n/a", "n/a", "30.16", "n/a", "48:ysnR2UCM1uQuLyz/1R9G4CEVxBoCiGQmH7XXRxYslZCOzqvw90yqYE3RJQBR7cUQ:yo7w+9lovWVCslTqvGGsRx5XyZ", "T1D0716E8F139F8F0DDD30947141822558B27AF2D88C508F4D52BD6A26CD3BC9AE2A7174"
"2024-10-18 07:36:42", "1a089c8808acf7d3a83c0524e07bd0bb888ab3c987d109bae0613e456c08f32f", "31bbb64aa3c1753cd99c865869b58023", "339ecde6fcc4833268f84d0dd5bcb11606ea5e94", "zbetcheckin", "31bbb64aa3c1753cd99c865869b58023", "exe", "application/x-dosexec", "Sality", "n/a", "83.33", "32c5605c17ed8c33b7bc669a699350af", "49152:w4cAGktbxe0UsqKjT4tOGLuyXKpp9vmwneeiL+apGylxetIgUmJF7X:u6tbxhZ3YJ6pp9vmwneeE7pGy6emJ1X", "T117D53344DA470F82EB445B7A82B572C21EE784C986B05FADD4B3951C89BE6031DFB1CB"
"2024-10-18 07:36:37", "8c12ced660f04bc318a5eaed1f429dfd0f3e981b17a400d03e605bc44bc25ace", "6dbd8505be0892ce5eed7fac99869f5f", "63ee0b2989c8220a39020f8df7734fe9d6ceb0bd", "zbetcheckin", "6dbd8505be0892ce5eed7fac99869f5f", "7z", "application/x-7z-compressed", "Neutrino", "n/a", "64.06", "n/a", "1536:KOjm9ZXmQdiIytEd+BfG2nf4HcfPg0ruyqkq0kGl7PCe5ch/:6XmGiTtE8BfG2nwHcf4byqkqGTCYch/", "T1859312001AE9A217A367FF0406D8CA94346477F3472FFEDD44A7D49E42B369E358C986"
"2024-10-18 07:36:32", "dc6f6cfe00f36f062e9c239ce735ce74adac8a99924855d9be14122ab950f624", "376dbd9053eda767a78ba64902d613a6", "0e1c2932e1ffa95e08b26701d3712fa73215b7a7", "zbetcheckin", "376dbd9053eda767a78ba64902d613a6", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "58.90", "f34d5f2d4577ed6d9ceec516c1f5a744", "24576:rjdls6XgBl0S+K7VQy6yXiJC0ABKPamoLi+t9RQAPxEhl3q8gBl0S+K7VQy6yXik:fU6XgBl0S+K7VQy6yXiJC0ABKXii+t9h", "T1B1154945A2B8C583D378037AB07305A1773159D7E5389B0E34EEBCAE7AA2703259719F"
"2024-10-18 07:31:27", "2530ced34c3c3fbc35296dd26511853d9654fc519e50bad78c8a0af3b3afb003", "fdf9c968ea207619e7033cd4e945625b", "c9d84fbfef5fb61dff56daa1b5f094fd616a0870", "zbetcheckin", "fdf9c968ea207619e7033cd4e945625b", "exe", "application/x-dosexec", "MassLogger", "n/a", "69.44", "f34d5f2d4577ed6d9ceec516c1f5a744", "12288:3r00px9ZhiQLXj/460p7lT7ROHl2txMCIREP8b6VfGOM:lpxTM6E7ROHl2txMnRwVf9M", "T1DDE4D01107EC8227E2AA4A77A5B5491A4371FC1EBB24E35D2CC47BDF24B77D1C912B22"
"2024-10-18 07:28:39", "37701ba89a244b7ca46ae06c1ea30382ffc077515198b273e1e61a4be10f199f", "62ad93f2897e221ce1184466dce1b52d", "f9d216f227ef4bbce1bb246ddecaaa5a4d24f7a6", "JAMESWT_MHT", "DHL AWB - COMMERCIAL INVOICE AND BL.gz", "gz", "application/gzip", "VIPKeylogger", "n/a", "7.69", "n/a", "12288:f4RDIufivQJuLpIidyZDK9uVXs5s9hm4cqRBOSc5g+onj7APghlx8kPJCHcWSqEv:FysQJuOP1VXSs9pr0SyonHiYxLCHc9qo", "T112F4230C3C9AC314A7CA36B3F0EDB109B4D32397D5AF21E647D4147B699A247B9A5C07"
"2024-10-18 07:22:53", "1f8fdc34cdefda4b4ce89c957601138e53903f6c3edb615a2a4b516cc67fa331", "de42dbda70c0a48e8b418458d68bf7df", "5d847262b94864854b1a79bd0bb0ebd880fb6fcf", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "56.25", "2eabe9054cad5152567f0699947a2c5b", "49152:/+IYxitYFYZYfz3tPrJjRXKvXjq3ar0dBJ:jYItRyfz3tPVYzq3Gov", "T1398533469E020DF6DE35DE78ADCF072B5AC37A2580E7E16530847693BC57B18A098EDC"
"2024-10-18 07:15:36", "3cedcfd685fc0372bc6624670a3c830201485b2b9944e35d53e182fcfe6dc01e", "e1d61b6f2ead585a67f2a3bbf51fe5f8", "325cbdc894b044e21bb409cbccb602d92ff9fcc0", "JAMESWT_MHT", "BidvestBank-Swift--DNS-evasion-encrypted-no-cloudflare.exe", "unknown", "application/octet-stream", "n/a", "n/a", "39.68", "n/a", "24:UakxYKPawkIBllEDySKQDQIIHv4ETWQjdyNzAVUYsznZ:UxxY2bB/EDyYDQlnTW2kzFZzZ", "T1F421630D18A5325C947B9E7D2E1080C299A7DB327E1A3E2A43B103176631E80FD21E1F"
"2024-10-18 07:15:30", "ee5094722b75240eadf7a89add82487769307a1a7e5b8a14fb3ce854d5974e16", "6d513ae9921118a00216b18ef1f00c60", "da339b2d489e9cc1329ca5d637f184aff19c5163", "JAMESWT_MHT", "BidvestBank-Swift-DNS-Tunnel.exe", "unknown", "application/octet-stream", "n/a", "n/a", "39.68", "n/a", "24:Tc+hKGWKvc670oizYYENGPU94WQjdyNzAVUYsznZ:g+hPWj6/izYYEQPUuW2kzFZzZ", "T1D811650B10E9300CE975F52D9D60A46B986FE3B2372ABA2546F20B2A9661D41B550B1E"
"2024-10-18 07:15:23", "5f04f6ec0a23d4c53fed030f87d7bccc034a7cc1fe14ce0c83f3856d0309be72", "c113b57ff3e09b4296ebbd85bc8dd73e", "d4410746690798c159eb84ddd43fb8c4898437fc", "JAMESWT_MHT", "BidvestBank-Swift-AD686-evasion-encrypted.exe", "unknown", "application/octet-stream", "n/a", "n/a", "42.62", "n/a", "24:6aYLwKcWVKb5TXnFRNoiGRufIAQ9rTWQjdyNzAVUYsznZ:6tLwJWVQ9XFro1ufIPhW2kzFZzZ", "T1A521420B69E6311C6132EA2C1E6295C5D967F3717F2A772D02E50B129621D01BD50B1D"
"2024-10-18 07:15:14", "a3317022d4230fd50b88562b7e92c8006a8f78d4f1436f296e0aaac126aed834", "f02500ff3ffe88a71041133bb3785b69", "bc9488d359809cb6e7aa6530a6aea869028b2649", "JAMESWT_MHT", "BidvestBank-Swift-evasion-encrypted-no-cloudflare.exe", "unknown", "application/octet-stream", "n/a", "n/a", "39.66", "n/a", "24:hY+t9KPvBl6wIkDJd5CWQjdyNzAVUYsznZ:u+t92vBl6wRNdoW2kzFZzZ", "T1B311941B39EA315DA476FBAC1E24D0D28932E772BB197F3583BA07067570D41CC21A2E"
"2024-10-18 07:14:56", "f406bfe6bc650c8c967654fd4d73589e4406ed2cafbba3724181d904f1ac30ee", "240cd57c3c56ad058fd637dd1f024a23", "a759e7e14912e9594cc53a9eb51cc4b20d2580d2", "JAMESWT_MHT", "BidvestBank-Swift-Manual-Evasion.exe", "unknown", "application/octet-stream", "n/a", "n/a", "39.68", "n/a", "24:O3WcYKfLF+At/OP2bDpuS9ASfoSJdCUKbluI++WQjdyNzAVUYsznZ:qY2p+At/OwpdGSfoSjCUKC+W2kzFZzZ", "T15C21542538F9314DB571F62D9FA8A0859DBFF2723B193E2586B10703A532D81BE54E0E"
"2024-10-18 07:14:43", "fc6986a8b877eb38d882e3fe96b6edcd6c357d611b76f4cfc6873e272acc293a", "3061b64994fa1e01b42b2400aa8ee289", "c3bf84a2ad6ce337ee7a97e582e7e23019970c89", "JAMESWT_MHT", "BidvestBank-Swift-ssh-evasion-encrypted.exe", "unknown", "application/octet-stream", "n/a", "n/a", "39.68", "n/a", "24:OocfwKGWngU46z0QLr4py4IwFXuuXEWQjdyNzAVUYsznZ:soPWp46gw44KXUW2kzFZzZ", "T1AE21741F10E6310CD472FB2C8E44B0D7CA56D7607B2EA62652F6071F5621C41BA22C39"
"2024-10-18 07:13:48", "c3e4960c08753b4bc483ab8620688f2c9c06d2b55f69c3521cc5643ccfdc70a2", "f5260a3a196cab709444acdadeb6ab68", "9cb0a422f9574e45f517348f5cc5372436cc8daf", "JAMESWT_MHT", "S.bin", "unknown", "application/octet-stream", "n/a", "n/a", "36.51", "n/a", "1536:Hi03RlahmBSXqfIT0WbBGoX0dKvmMSb7gBXWkMzZblouz:ZUwSXqfIgWtxX0dwlMzZKuz", "T1EEA3A503D26720FEC4A9C2B447CF7232FAB3B45C21346A0E5710CB656F62AB1767DA59"
"2024-10-18 07:13:40", "add0fc7c0ee95037188480e1cf178635c0ca08bef781a8b64b2f2f69dad601b7", "46843c160a002814236172d2aadaba2c", "39e462b41ef85d9ecca2ed15fe79bddbdf8bb2be", "JAMESWT_MHT", "swift-no-obfuscation-x64.bin", "unknown", "application/octet-stream", "n/a", "n/a", "36.51", "n/a", "1536:HL03RlahmBSXqfIT0WbBGoX0dKvmMSb7gBXWkMzZbloua:+UwSXqfIgWtxX0dwlMzZKua", "T19AA3A503E2A720FEC4A9C2B447DF7232FAB3B45C21346A0F5710CB552B62AB1767D659"
"2024-10-18 07:13:23", "c0f272047eec9b7ad1e3456ac0ae020c2522022d69ef6576a99000b967d7f5cf", "60fea8c8e9693047f41675e3445579e8", "2cd51aaf6b7a7422a385f16d3c47f05e21b45fdf", "JAMESWT_MHT", "swift-obfuscation-side-loading.dll", "exe", "application/x-dosexec", "Havoc", "n/a", "65.75", "", "1536:P0z8vJjAlgNzd5CLdNiWkbXf3lkb2QBHXMyJeb54uZ:o4KGNz4sWkb9gMyJcyuZ", "T1BCA39403E2A720FEC4B9C2B447CF6232FAB3B45C25346A0F5710CB552B62AB1767D659"
"2024-10-18 07:12:43", "cdaf492c993c9e64b6d299496bd57d52ddd362a32cff1dd9576bb07a6950edfe", "f6c13f50e458190d3058984b766954dc", "39a727e1a25583ab5e5b94daf3b58e7ab3068ea0", "JAMESWT_MHT", "Swift-Beacon-Encrypted.exe", "exe", "application/x-dosexec", "Sliver", "n/a", "78.08", "f0ea7b7844bbc5bfa9bb32efdcea957c", "98304:S3rqQkYrlnKkmDqkvVRvs05Ovxn1ZMAY3xE1feYe35:CrqxkmDqCPvs05OV1ZMAY3S1Ru5", "T1D6F60A03F8D611D8C4EAD2B089254262F931785C1B7963DB2B61F7B52B727F08E7A790"
"2024-10-18 07:12:28", "df5618ae279de70e7e507716452ed9974e68413c243c3ef3f6b67f3b6d51bb8a", "3c5ef26646ef23b0376e508b8152bf37", "51e49785fd0b220c616fc2cab1483a0fcf833a90", "JAMESWT_MHT", "LOUD_EYE", "unknown", "application/octet-stream", "n/a", "n/a", "31.75", "n/a", "24:waW7YKte7UYBOBHZgE9pgIF7ZVBpSaGfQOM/WQjdyNzAVUYsznZ:wn0KeXIB5gELH9BppGfQ1W2kzFZzZ", "T15D217A1625553149B133AA2E8FC4F0D7CDEBC7B13A057BB252A203075373C515C52D2D"
"2024-10-18 07:12:20", "a3ae935dad0de2657b032a70d1908f622b3cf54fc53f01a69d5f086e21ad4d9a", "0444eb9fbbf0d5ee3718acafd88e0843", "7f4d40eee7d5db0605333f5c903afc8f2a047fcc", "JAMESWT_MHT", "Swift-Stage1-Obfuscated.exe", "exe", "application/x-dosexec", "Sliver", "n/a", "76.39", "f0ea7b7844bbc5bfa9bb32efdcea957c", "98304:c3UXpov5aERAzq5km7dLb5isMTLr85uuUfQOEXymdY+DiG:sUXpQn/iswLr859Ufs7MG", "T107F61903E8D51194C4E9D1B089254272FA70785C1B7963DF2BA1F7B42B32BF09EBA791"
"2024-10-18 07:08:08", "d08c94e17c56c3eef499f2076f226287443cb6cb7b724b2a3a86dd58db3d495d", "436ad3b0e1d9ba029a04645dbe1e162d", "686aa878f98915af271917e79066fedff3bc1668", "JAMESWT_MHT", "DHL AWB - COMMERCIAL INVOICE AND BL.exe", "exe", "application/x-dosexec", "VIPKeylogger", "n/a", "13.70", "b78ecf47c0a3e24a6f4af114e2d1f5de", "24576:ogdsQJsi3HpjIsRbvqrWk5Tf2SCHYAC+IS:oTUJjI8qyCT+SpAC+IS", "T18A35DF965BC26251CD27DC32F026362205836FDDD0B325622280779ACBF60EA5BD7DF6"
"2024-10-18 07:07:47", "fff67160a40353338a0eb9ee2acb6cd15de640023ef8a819d6595ef34493757b", "d6d14fc73f7e485b864a1dc1d8fde8f9", "85a6480abc0f54dafff5e4bc2b996e7655f91b2b", "JAMESWT_MHT", "Shipping Documents.bat", "exe", "application/x-dosexec", "AgentTesla", "n/a", "17.81", "b78ecf47c0a3e24a6f4af114e2d1f5de", "12288:m4OpVuMv6/eGOFqi0isX8G2WJHkQ50g/s2QkPICHYA1U+IauB:/g/0yqiwv0f2SCHYAC+I9", "T19425DFD65BC26291DC27DC32F026362205836FD9D1B3265362807799CBF60EA4B97DF2"
"2024-10-18 07:07:30", "824651a985e34ad31a02aa31226883fe396f30cdd491f1da1453c5c79dae95fb", "ca6daf7da6cc2d194bc1c2085ef4daa4", "8732983eda644aab77955fcc6efdafe774c98d62", "JAMESWT_MHT", "Shipping Documents.img", "img", "application/x-iso9660-image", "AgentTesla", "n/a", "15.87", "n/a", "12288:c4OpVuMv6/eGOFqi0isX8G2WJHkQ50g/s2QkPICHYA1U+Iau:xg/0yqiwv0f2SCHYAC+I", "T1DC75DFD25BC26291DC27CC32F026362205936FD9D1B3265362807799CBF60EA4B97DF6"
"2024-10-18 06:52:54", "bda388530c00f500d860a67ab1b2c105835a3eb6d7151d161caa337395630828", "29a74554673595ef3e40d1907712ac0d", "61b641d970bc006bd125229602be82ab601f453b", "Bitsight", "file", "exe", "application/x-dosexec", "MarsStealer", "n/a", "55.56", "2eabe9054cad5152567f0699947a2c5b", "49152:zo0cqgHkzMgpnH00M4Ky6LwCY53ya+NN:jPcyeO53Mv", "T17A8533164F6B8F10CA425971BFB64EDA0DC5A50887B3126E3BD59D38306627DE02FE8D"
"2024-10-18 06:52:46", "0cdc0384c02357f7b989417696f68fca5361be26e7c1bc03babef17844edf615", "0e1d8a34c5ab2a80f6ac7aad3f739082", "af1dc125e6efeccd5aca7742798d9ecb624f42a0", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "49.32", "2eabe9054cad5152567f0699947a2c5b", "24576:ueEt1aVo8wL0v9YmlSl15icmjeUuMr8u7K/LhLTPQ7T08wBybsbsDCgO8Af27++7:BkURwLmYJ2RDkHmSv2OE00eZcZaO+CV", "T186D55CA2F419A2DFD88E27749537CD83995E43BA072008D3DC1C65BABEE7CC511B6C29"
"2024-10-18 06:42:59", "688a1926a536813715b6adb733cb66ea478f66c1c7985f5b607c613d6f671d5a", "0d41d77bb6ad83d6fc53fcb753aabbac", "1dc8cc22e04c031a7eb587b027b70a1288fc052d", "zbetcheckin", "0d41d77bb6ad83d6fc53fcb753aabbac", "exe", "application/x-dosexec", "n/a", "n/a", "29.17", "456e8615ad4320c9f54e50319a19df9c", "98304:ITK7lEWHioVQWJuhswoYv5eO0zo0Ahd6y0Naxxv8fqDDAxSSpXq0eW8+qnlj1wd:IiHiouWJysVYvsOaoyMxxvjDDAxSSEji", "T1C4463394A3E10EE6F9A7803DD8B0D815D733B4260711E45B82F547266F277F0AE29FA1"
"2024-10-18 06:33:00", "a76bac98d674d5501d423e9569910a732977baeb3a50f86326710fc874a66206", "fda726743e9e29a546c08e00bc587880", "da7bedaa8e8e1a020e8736eed7a18ca3f2dde5cd", "smica83", "16911629.zip", "zip", "application/zip", "Havoc", "n/a", "n/a", "n/a", "196608:8NeoqtDpR7X3oGZhagctD2iypqn7jBjtNcyMATDFpqYVeFjyamthv6KFw74T5Utd:sqtHroMhJc8iZn7j9ncy3lpqYVUjmtjs", "T1CBC633D1DACFCA71C636E25239111857FD1B0B63FC56BD1062B1462B6D2BAEE9930E0C"
"2024-10-18 06:30:49", "7aca375c0799099b1c84e3b1be8911925101f49e4bbdefc156e4adc3734ec4ff", "3024546fa81833a608ae879d3103c220", "dc4f9435e7008d2020270035294831fb35883530", "anonymous", "Potwierdzenie.exe", "exe", "application/x-dosexec", "GuLoader", "n/a", "31.51", "b34f154ec913d2d2c435cbd644e91687", "24576:8HANkRMLHp+qQW87HS2i+fgAhHPL4kJiMv:8HANkRMLH8q5Qy2ib20aJ", "T17D252309E3906097C3E59FF4176656A77A3BEC7CE4110B4B0746BABA2E79701B40E36C"
"2024-10-18 06:23:02", "5fa332ecdc3cadcc48e0d1005c281548e41a867dbe298238587ef44dc5de3e8f", "92b0119520daac706c9e34091442531e", "13bac84d1cfaa322735d3d3f9e50f2be3ba69122", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "55.56", "2eabe9054cad5152567f0699947a2c5b", "49152:LLpONQFiZsA2jqn6SvNIX/x9LQdYHjVT8V2:fp+6XisX/x9LQCBY", "T110853301E660C49ED02A0FB68A62454F57B28499CD6B374036372AB4157F5BF1EFBF22"
"2024-10-18 06:12:11", "b36d0e9a0aa4af7366ff1a38d2e0d685d55b579cef50c9b8307a25bdc9a6c20e", "74e367aa8ca141dd20678c4e366bb93a", "1fdca973eeedcb21e76e51df8d899fa617771b6e", "lowmal3", "2914681620621474.js", "js", "text/plain", "StrelaStealer", "n/a", "20.63", "n/a", "1536:eBWO2gfUfRPvww7YTdwMVwVIuwniMdKMTiQAQqQQpiVa:eBG7pP4wqBF23", "T1B5D3743B4D35287E62ABB91E855F178AC35A01B31E4699C0AD1033D013B5F7EE13E5BA"
"2024-10-18 06:10:26", "fa8f73cccd0116aaf9871bec980578ae920ac53f9161db05f84b4c1f005e05fe", "a0f32bfc6dbbfabcb565b6e223aa1677", "28f1bd5aba6c9c111a274e5971345020b80fca7f", "lowmal3", "RFQ_Order_specification_requiremenst.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "32.88", "913b53759cda103df07e1be81a5e2514", "49152:dbdYAm4zFbdYAm4zhbdYAm4zZbdYAm4zebdYAm4z9drKne7kke7V:ddr1drJdrRdrsdr9dWA", "T107859E437A4C97BEC9934731B53AC0B017209D5B47104F1A7BDAFB3DA9BA2BB191A1C1"
"2024-10-18 06:09:30", "45aaab4849761691435f82930125b525e0670c610f538199fb53da3bf2f794c7", "4664854ab74735b4e1eac9895bdcff23", "03a4eda53a8c2b616b844add813b22ecb5bd99cb", "abuse_ch", "az", "sh", "text/x-shellscript", "CoinMiner", "n/a", "11.11", "n/a", "24:Yz2z2LNV/4AltrM35BFRDD6n0LY83H0tfhhp5wElFVkeYmy6o2W+YDYy7QW:YyKL7ztonmzfvJlnvKr2LYMW", "T13F314F8D3051CE30577EC47CB68136C9B5D3DA6B480A9EA4B043B0EC384C3B8B2B8E24"
